ID_wyr,date,case,snod,dens,Shr5,deer,tri,cc
MC233F_2020,1/7/20,0,0.21335116,282.9864197,0,0.084309578,11.0280838,5123
MC233F_2020,1/7/20,0,0.358776659,288.5487061,0.2,0.102211139,5.512954712,0
MC233F_2020,1/7/20,0,0,296.3504181,0.64,0.074723445,5.004455566,3182
MC233F_2020,1/7/20,0,0,270.642807,0,0.081183427,8.23600769,6170
MC233F_2020,1/7/20,0,0,NA,0,0.102969017,14.00408554,6062.5
MC233F_2020,1/7/20,0,0.097962886,179.7566452,0,0.021199674,4.260597229,5338.5
MC233F_2020,1/7/20,1,0,290.361145,0.2,0.078524282,7.329719543,4352
MC233F_2020,1/10/20,0,0.025890424,107.1859093,0,0.031287787,3.91425705,5771
MC233F_2020,1/10/20,0,0.046583455,116.310463,0.12,0.08015299,9.733001709,5733
MC233F_2020,1/10/20,0,0.340670794,283.3375549,0.24,0.2157105,9.153167725,0
MC233F_2020,1/10/20,0,0.145925291,215.3624496,0,0.010517708,4.290851593,6516
MC233F_2020,1/10/20,1,0.055081349,131.3724823,0,0.024498928,5.851867676,5834
MC233F_2020,1/10/20,0,0.282389641,271.6526794,0.52,0.028860347,1.541366577,2741
MC234M_2020,12/26/19,0,0.202771448,255.9941788,0.32,0.049649492,1.029396057,0
MC234M_2020,12/26/19,1,0.189159706,292.4781952,0.16,0.030936579,0.735649109,0
MC234M_2020,12/26/19,0,0.293063581,267.4355469,0.68,0.12335602,2.769245148,0
MC234M_2020,12/26/19,0,0.23312214,295.3338318,0.32,0.018167284,0.364109039,0
MC234M_2020,12/26/19,0,0.273665845,318.0145874,0.28,0.288575072,7.275886536,0
MC234M_2020,12/26/19,0,0.130393669,280.6593628,0.04,0.028053542,2.860717773,4979
MC234M_2020,1/1/20,0,0.131138347,328.9618683,0.88,0.087971967,0,0
MC234M_2020,1/1/20,0,0.208226882,329.9154358,0.56,0.077628092,8.60150528,2163.5
MC234M_2020,1/1/20,0,0.204775661,335.7810669,0,0.103166513,3.437545776,0
MC234M_2020,1/1/20,0,0.234429255,337.309967,0.24,0.23548234,9.480712891,0
MC234M_2020,1/1/20,0,0.270195842,347.4742889,0.24,0.342820883,8.998630524,0
MC234M_2020,1/1/20,0,0.164608493,353.9841309,0.4,0.038626253,1.914310455,2293.5
MC234M_2020,1/1/20,0,0.143391058,341.7912598,0.08,0.07827302,3.570632935,4487
MC234M_2020,1/1/20,0,0.198915705,342.4543152,0.12,0.029315908,0.767692566,0
MC234M_2020,1/1/20,1,0.169986486,340.3322449,0.08,0.030363619,0.725440979,0
MC234M_2020,1/1/20,1,0.166196495,337.2646484,0.72,0.047237726,1.424705505,0
MC234M_2020,1/1/20,1,0.166196495,337.2646484,0.7,0.051402372,1.442798615,0
MC234M_2020,1/1/20,0,0.210157238,353.1586609,0.28,0.102673993,3.509979248,0
MC234M_2020,1/1/20,0,0.210194468,332.2648315,0.16,0.009374191,0.221237183,3988
MC234M_2020,1/1/20,0,0.304037988,349.2121735,0.36,0.150842217,4.057548523,0
MC234M_2020,1/1/20,0,0.301881552,347.2834778,0.46,0.149354367,2.957473755,0
MC234M_2020,1/1/20,0,0.303254798,338.421875,0.6,0.151445933,2.865180969,0
MC234M_2020,1/1/20,0,0.216674067,338.5344391,0.76,0.380311954,9.351913452,0
MC234M_2020,1/1/20,0,0.300208777,347.2330627,0,0.073322034,10.52069092,4395
MC234M_2020,1/3/20,0,0.164059311,341.8850098,0.28,0.262897298,5.197990417,0
MC234M_2020,1/3/20,0,0.139324777,338.4437256,0.68,0.24537531,4.859695435,0
MC234M_2020,1/3/20,1,0.167467296,340.3661499,0.08,0.024898085,0.77243042,0
MC234M_2020,1/3/20,0,0.250972807,341.4406128,0.08,0.339013979,10.7929306,0
MC234M_2020,1/3/20,0,0.300947905,341.8496552,0.76,0.137730607,4.103733063,0
MC234M_2020,1/3/20,0,0.252897978,321.0607758,0.28,0.119515568,11.00149918,5329
MC234M_2020,1/13/20,0,0.295034707,295.1533508,0.28,0.177752215,3.750457764,0
MC234M_2020,1/13/20,0,0.260347605,322.1027527,0.52,0.242370248,5.148490906,0
MC234M_2020,1/13/20,0,0.21376574,306.3246765,0.92,0.25537102,7.69355011,2106
MC234M_2020,1/13/20,1,0.36526686,337.0621948,0.24,0.0255069,0.382469177,0
MC234M_2020,1/13/20,0,0.193274125,235.611084,0.04,0.071481764,15.60631943,4391.5
MC234M_2020,1/13/20,0,0.347261548,286.5431213,0.32,0.028507978,2.4426651,4537
MC234M_2020,1/21/20,0,0.354686677,288.4539337,0.64,0.248433331,5.795986176,0
MC234M_2020,1/21/20,0,0.325432539,278.5378723,0.76,0.153115197,1.560844421,0
MC234M_2020,1/21/20,0,0.328882486,263.4103699,0.38,0.288808181,6.472167969,0
MC234M_2020,1/21/20,0,0.415709317,286.2835693,0,0.191038288,5.653114319,0
MC234M_2020,1/21/20,1,0.311895788,299.4738159,0.08,0.024797866,0.750709534,0
MC234M_2020,1/21/20,0,0.387892902,300.4320374,0.7,0.014961087,0.674797058,0
MC234M_2020,1/21/20,1,0.403398544,306.7828674,0.16,0.041210777,0.264717102,0
MC234M_2020,1/21/20,0,0.470984101,320.0131226,0.64,0.099682593,2.19152832,0
MC234M_2020,1/21/20,0,0.469432458,290.3382568,0.22,0.046575891,5.621871948,5022
MC234M_2020,1/21/20,0,0.293423951,294.1965637,0.12,0.121239993,11.95767212,0
MC234M_2020,1/21/20,0,0.440071374,309.204071,0,0.009020484,0.532329559,5556.5
MC234M_2020,1/21/20,0,0.211179256,259.1061401,0.08,0.072990691,5.611724854,4872
MC234M_2020,1/28/20,0,0.345136344,324.291687,0.48,0.10174067,0.71471405,0
MC234M_2020,1/28/20,0,0.454703867,321.9138794,0.44,0.193584697,5.28112793,3473.5
MC234M_2020,1/28/20,1,0.381049857,318.3111725,0.52,0.060627563,3.040676117,3041
MC234M_2020,1/28/20,0,0.616232336,334.9629211,0.68,0.300064732,7.917800903,0
MC234M_2020,1/28/20,0,0.591994554,340.657608,0.04,0.159536827,2.656665802,0
MC234M_2020,1/28/20,0,0.709102035,343.0536194,0.08,0.156149079,4.185279846,0
MC234M_2020,1/30/20,0,0.384595335,325.090271,0,0.145072309,4.331619263,0
MC234M_2020,1/30/20,1,0.392700851,330.2066345,0.48,0.058949831,1.130966187,1927
MC234M_2020,1/30/20,0,0.388746142,326.7059937,0.76,0.151594346,3.958778381,1905.5
MC234M_2020,1/30/20,0,0.537746906,351.0100861,0,0.025200362,0.250068665,0
MC234M_2020,1/30/20,0,0.66272372,363.9544983,0.68,0.139635577,3.241706848,2145
MC234M_2020,1/30/20,0,0.497816503,345.3051147,0,0.012670508,0.870384216,5307
MC234M_2020,2/7/20,1,0.232307598,354.0027466,0.64,0.226322914,8.072601318,2765
MC234M_2020,2/7/20,0,0.357871249,378.5917206,0.52,0.17782929,2.163967133,0
MC234M_2020,2/7/20,0,0.427177727,388.4833374,0.28,0.023232313,0.314445496,0
MC234M_2020,2/7/20,0,0.550516546,384.9198914,0.22,0.166332685,2.584720612,0
MC234M_2020,2/7/20,0,0.61533308,385.2377777,0.46,0.376684542,13.11232758,0
MC234M_2020,2/7/20,0,0.850591481,396.9256592,0.2,0.33828893,9.801116943,0
MC235M_2020,12/28/19,1,0.214032799,308.2723083,0.2,0.085568874,5.226322174,4463
MC235M_2020,12/28/19,0,0.067304768,257.2122345,0.22,0.017792352,1.700778961,4964
MC235M_2020,12/28/19,0,0.30203566,315.0931091,0.32,0.308156988,8.082199097,0
MC235M_2020,12/28/19,0,0.267257944,331.0330811,0.52,0.049800129,1.415584564,1830.5
MC235M_2020,12/28/19,0,0.234097302,320.1565552,0.6,0.119903311,5.135322571,2332
MC235M_2020,12/28/19,0,0.29101193,339.3876343,0.28,0.143869575,4.079299927,0
MC235M_2020,1/1/20,1,0.212672874,344.6454163,0.24,0.092638682,5.609645844,4534.5
MC235M_2020,1/1/20,0,0.273722157,323.6910706,0.58,0.079205163,2.048805237,0
MC235M_2020,1/1/20,0,0.215769827,329.2090759,0.04,0.006608571,0.27973938,4991
MC235M_2020,1/1/20,0,0.328989804,350.8815918,0.16,0.23317212,5.507240295,0
MC235M_2020,1/1/20,0,0.106903121,309.9303284,0,0.019551342,3.767959595,6107
MC235M_2020,1/1/20,0,0.020759435,258.2534637,0,0.060428988,13.03040695,5478.5
MC235M_2020,1/14/20,1,0.271553963,315.0909729,0.2,0.025157859,0.796714783,2124
MC235M_2020,1/14/20,0,0.369666383,321.2425537,0.8,0.052579817,0.649917603,0
MC235M_2020,1/14/20,0,0.335889041,338.6879272,0.44,0.096152301,2.6784935,0
MC235M_2020,1/14/20,0,0.318466306,300.5576477,0.56,0.133582984,8.31552124,3293
MC235M_2020,1/14/20,0,0.408906877,300.3000031,0.4,0.057304606,0.554382324,0
MC235M_2020,1/14/20,0,0.429966271,339.542511,0.12,0.133846853,4.830718994,0
MC235M_2020,1/29/20,0,0.483457714,336.8339539,0.48,0.032082207,0.288841248,0
MC235M_2020,1/29/20,0,0.700771034,344.7218018,0.84,0.062438223,1.972206116,0
MC235M_2020,1/29/20,0,0.429782748,326.0873718,0.44,0.116649138,3.014564514,0
MC235M_2020,1/29/20,0,0.44328621,302.5763702,0.04,0.041574618,4.973358154,5569
MC235M_2020,1/29/20,0,0.569357872,311.6636353,0.52,0.04115232,5.621917725,4156.5
MC235M_2020,1/29/20,1,0.666755378,335.340271,1,0.325465818,11.0143013,0
MC235M_2020,2/2/20,0,0.475040883,392.6072693,0.84,0.163795858,2.967704773,0
MC235M_2020,2/2/20,0,0.515510887,396.5338287,0,0.088488487,3.730495453,0
MC235M_2020,2/2/20,0,0.487047136,394.2095337,0.68,0.208315835,3.479122162,2026.5
MC235M_2020,2/2/20,0,0.499927223,382.209259,0.32,0.026901998,0.500587463,2908.5
MC235M_2020,2/2/20,0,0.520405293,393.3101196,0.36,0.079424494,2.395988464,0
MC235M_2020,2/2/20,0,0.533706725,398.0123596,0.44,0.286371868,13.75849152,0
MC235M_2020,2/2/20,0,0.282528803,344.9653015,0.64,0.111241652,6.220298767,3692
MC235M_2020,2/2/20,0,0.078157917,272.2576141,0.08,0.009970553,0.907653809,4983
MC235M_2020,2/2/20,0,0.616573513,401.2008057,0.36,0.164635128,3.692550659,0
MC235M_2020,2/2/20,0,0.403983265,350.8461609,0,0.029606029,5.435035706,5668.5
MC235M_2020,2/2/20,1,0.012235393,227.9861832,0,0.062918838,13.38168716,5616
MC235M_2020,2/2/20,1,0.010991747,227.8591766,0,0.063948763,13.34474945,5617
MC235M_2020,2/4/20,0,0.42895025,402.668335,0.24,0.080570562,1.986095428,0
MC235M_2020,2/4/20,0,0.001653885,101.1057472,0.8,0.14380639,4.340858459,0
MC235M_2020,2/4/20,0,0.134670593,303.5914001,0,0.034856196,10.68068695,5632
MC235M_2020,2/4/20,0,0.098115765,290.8784485,0.36,0.01897951,1.746185303,4400
MC235M_2020,2/4/20,0,0.543074489,401.3165283,0,0.097467552,4.075065613,0
MC235M_2020,2/4/20,1,0.050568555,247.5114288,0,0.08944798,16.0799942,5128
MC235M_2020,2/5/20,0,0.442761064,367.2620392,0.64,0.077691668,2.697734833,2079
MC235M_2020,2/5/20,0,0.544434786,386.5832062,0.36,0.102084333,2.141658783,0
MC235M_2020,2/5/20,0,0.502019942,371.0076904,0.44,0.120860731,4.531555176,0
MC235M_2020,2/5/20,0,0.48834157,366.3156433,0.44,0.273041566,7.628269196,0
MC235M_2020,2/5/20,0,0.7127316,362.9709473,0.72,0.16926171,4.099002838,0
MC235M_2020,2/5/20,1,0.502270818,355.572052,0.76,0.14746329,7.290229797,0
MC235M_2020,2/9/20,0,0.036134392,269.445755,0.34,0.138457195,9.292739868,0
MC235M_2020,2/9/20,0,0.290847495,366.1824951,0.3,0.072934604,4.676883698,4614
MC235M_2020,2/9/20,0,0.47396487,389.8158875,0.6,0.215031692,4.035552979,0
MC235M_2020,2/9/20,1,0.123593435,279.8899536,0.12,0.119015056,8.513614655,4582
MC235M_2020,2/9/20,0,0.451985776,365.3756104,0.12,0.02669518,5.374008179,5116
MC235M_2020,2/9/20,0,0.488840222,382.0601196,1,0.410164743,10.38017273,0
MC235M_2020,2/18/20,0,0.401886523,440.9012451,0.72,0.019451058,0.801979065,2426
MC235M_2020,2/18/20,0,0.400967121,450.9859314,0.52,0.16761166,2.756774902,0
MC235M_2020,2/18/20,1,0.589301705,439.1795349,0.36,0.207151139,7.361976624,0
MC235M_2020,2/18/20,0,0.633777797,437.3687744,0.28,0.230438663,5.9190979,0
MC235M_2020,2/18/20,0,0.358476996,422.9422607,0.28,0.009984286,0.539848328,4520.5
MC235M_2020,2/18/20,0,0.577926517,436.0130615,0.32,0.278310616,8.246032715,0
MC235M_2020,2/22/20,0,0,454.3944702,0,0.030534692,4.510520935,5652
MC235M_2020,2/22/20,0,0.263215005,451.9263611,0,0.033591061,0,0
MC235M_2020,2/22/20,0,0.273142636,441.4136047,0.6,0.059112555,2.535423279,2432
MC235M_2020,2/22/20,0,0.435263008,461.3239441,0.04,0.149137071,3.110748291,0
MC235M_2020,2/22/20,1,0.045823857,357.8752747,0.24,0.090794063,7.061927795,4845
MC235M_2020,2/22/20,0,0.587588787,449.2210999,0.56,0.281119665,6.818084717,0
MC235M_2020,2/24/20,0,0.416712865,436.0448914,0.6,0.106458412,4.15335083,0
MC235M_2020,2/24/20,0,0.017249784,283.9052429,0.16,0.062726004,3.052131653,4957
MC235M_2020,2/24/20,0,0.414608836,460.2548218,0.2,0.191116948,3.314872742,0
MC235M_2020,2/24/20,0,0.318159074,358.3295593,0,0.017457585,1.563079834,5295
MC235M_2020,2/24/20,1,0.539165795,435.4530029,0.48,0.293564354,7.88067627,0
MC235M_2020,2/24/20,0,0.496463269,383.5632324,0.04,0.046218528,5.698287964,5890
MC236F_2020,1/22/20,1,0.375061929,298.1846619,0.04,0.055341705,5.44316864,4720
MC236F_2020,1/22/20,1,0.375061929,298.1846619,0.04,0.055341705,5.44316864,4720
MC236F_2020,1/22/20,0,0.568123281,294.0039063,0.52,0.162598931,4.850875854,3480
MC236F_2020,1/22/20,0,0.32483083,285.7038574,0,0.111142527,11.67391205,0
MC236F_2020,1/22/20,0,0.231081605,269.1706848,0.24,0.100630065,8.374256134,4819.5
MC236F_2020,1/22/20,0,0.159674659,238.2459717,0.08,0.035546576,3.547954559,4482
MC236F_2020,1/22/20,0,0.192756787,247.3543854,0.08,0.066433037,4.632247925,4503
MC236F_2020,1/22/20,0,0.390535265,288.1498108,0.36,0.08062947,10.93447876,0
MC236F_2020,1/22/20,0,0.260963917,263.5157013,0.14,0.040660655,4.09066391,5149
MC236F_2020,1/22/20,0,0.560862899,288.1713562,0,0.07158399,11.44773865,0
MC236F_2020,1/22/20,0,0.175938025,239.4171219,0,0.087778157,8.343917847,5996
MC236F_2020,1/22/20,0,0.491808772,292.6593628,0.72,0.140575889,10.44844818,0
MC236F_2020,2/2/20,0,0.470155567,389.2052307,0.68,0.105385804,5.51398468,3352
MC236F_2020,2/2/20,0,0.50173828,392.683136,0.32,0.233976281,8.956947327,0
MC236F_2020,2/2/20,0,0.507961631,386.6246643,0.84,0.328453899,9.755661011,0
MC236F_2020,2/2/20,1,0.580728233,389.4233398,0.72,0.208027189,5.524932861,0
MC236F_2020,2/2/20,0,0.13903822,297.2124023,0,0.048592281,7.297065735,5899
MC236F_2020,2/2/20,0,0.583841741,383.950882,0.64,0.197483652,10.02776337,4219.5
MC236F_2020,2/9/20,0,0,395.4757385,0.1,0.105354392,12.50396729,3904.5
MC236F_2020,2/9/20,0,0.121679917,310.5286255,0.56,0.143370551,10.75987244,0
MC236F_2020,2/9/20,1,0.200441658,313.5259552,0,0.069080874,10.69483948,4983
MC236F_2020,2/9/20,0,0.683961868,391.3914185,0.2,0.203074744,5.97215271,0
MC236F_2020,2/9/20,0,0,192.3355026,0,0.066228609,8.766517639,5920
MC236F_2020,2/9/20,0,0,NA,0,0.067581207,8.404571533,4754
MC236F_2020,2/18/20,0,0.773152888,409.0617676,0.32,0.042651678,7.087051392,2949
MC236F_2020,2/18/20,0,0.329342186,400.9436951,0.28,0.088657184,10.18328857,0
MC236F_2020,2/18/20,0,0.568146616,422.0269623,0.28,0.079010608,8.73739624,3395.5
MC236F_2020,2/18/20,0,0.427311212,440.8476868,0.76,0.099943148,7.798614502,3878
MC236F_2020,2/18/20,0,0.39865984,398.67659,0.04,0.075327181,8.452945709,3961
MC236F_2020,2/18/20,1,0.574591875,403.6359711,0.44,0.179524414,9.184310913,3371.5
MC236F_2020,2/25/20,0,0.563589633,411.2636108,0.08,0.090223823,9.000686646,0
MC236F_2020,2/25/20,0,0.062091421,281.5698547,0,0.024914379,7.841316223,5506
MC236F_2020,2/25/20,0,0.009517907,307.1164551,0.72,0.062072869,4.692703247,3282
MC236F_2020,2/25/20,1,0.538677961,428.376236,0.44,0.30744283,8.745071411,0
MC236F_2020,2/25/20,0,0.159648441,342.3471985,0.02,0.04874677,4.083259583,4990
MC236F_2020,2/25/20,0,0.686615914,412.5053253,0,0.061833255,9.850967407,0
MC236F_2020,3/11/20,0,0.143023565,430.5951843,0.06,0.015190622,1.581802368,5068
MC236F_2020,3/11/20,0,0.393428743,517.5906982,0.64,0.291750217,8.900138855,0
MC236F_2020,3/11/20,0,0.527507901,467.0585327,0.28,0.062910299,4.415390015,3742
MC236F_2020,3/11/20,0,0.599330664,446.0613861,0.04,0.070379447,9.883811951,3609.5
MC236F_2020,3/11/20,0,0,359.2807922,0,0.093896179,11.06970215,4805
MC236F_2020,3/11/20,1,0,496.0953674,0.24,0.173359637,10.18032837,4889
MC237M_2020,2/28/20,0,0.262204945,452.1430054,0.6,0.109644592,4.096466064,2092
MC237M_2020,2/28/20,0,0.293227494,470.5201416,0.28,0.24911725,10.67524719,0
MC237M_2020,2/28/20,0,0.239177793,460.5401917,0,0.218432087,8.579071045,0
MC237M_2020,2/28/20,0,0.409667999,452.0433044,0,0.1146787,4.423072815,0
MC237M_2020,2/28/20,0,0.362935007,456.7430115,0.18,0.233271142,7.250972748,0
MC237M_2020,2/28/20,1,0.108718224,462.6116638,0.72,0.188431422,7.404441833,0
MC237M_2020,3/6/20,0,0.207557976,463.5219421,0.64,0.201440523,7.729789734,3086
MC237M_2020,3/6/20,0,0,457.3523254,0,0.026006712,2.046836853,5611
MC237M_2020,3/6/20,0,0.315884173,452.5272827,0.24,0.17733159,10.88929749,3387
MC237M_2020,3/6/20,1,0.240373641,472.4138336,0.68,0.150086777,11.96858978,3097.5
MC237M_2020,3/6/20,0,0,479.3887634,0.28,0.186481298,11.36218262,4682
MC237M_2020,3/6/20,0,0,450.7373962,0,0.069031339,8.770233154,5759
NC101M_2019,12/6/18,0,0.035697553,221.7770767,0.48,0.263046239,2.498878479,4568.5
NC101M_2019,12/6/18,0,0.002495672,300.7141724,0.44,0.248997234,1.485546112,4031
NC101M_2019,12/6/18,1,0.001896777,158.4060364,0,0.21210263,2.490737915,6893
NC101M_2019,12/6/18,0,0.011043967,212.4718475,0.48,0.199358058,4.701244354,4615.5
NC101M_2019,12/6/18,0,0.001923602,372.1811981,0.12,0.280742814,4.575023651,5972
NC101M_2019,12/6/18,0,0,339.1809998,0,0.038115516,0.022338867,0
NC101M_2019,12/29/18,1,0.079737633,196.3760681,0.24,0.255325346,3.073764801,4949
NC101M_2019,12/29/18,0,0.031404894,134.2824097,0.2,0.268469332,0.344520569,4595.5
NC101M_2019,12/29/18,0,0.0389014,165.8435211,0.16,0.11962392,0.255477905,3101
NC101M_2019,12/29/18,0,0.038711693,132.6920776,0.4,0.164106894,6.170219421,3728
NC101M_2019,12/29/18,0,0.029231306,130.1986847,0,0.243090254,4.322277069,6534
NC101M_2019,12/29/18,0,0.167182237,226.525177,0,0.040023058,0.018569946,0
NC101M_2019,1/7/19,0,0.046207108,201.3130341,0,0.180870544,6.572090149,7206.5
NC101M_2019,1/7/19,0,0.175897375,242.8039856,0,0.084220574,0.066612244,0
NC101M_2019,1/7/19,0,0.069265261,212.0039825,0.64,0.318046206,4.450126648,5718
NC101M_2019,1/7/19,0,0.044304144,187.5225983,0,0.228389628,7.635398865,4537
NC101M_2019,1/7/19,0,0.192049123,252.609787,0.38,0.226329208,0.987510681,0
NC101M_2019,1/7/19,1,0.025932301,183.6477356,0,0.164165036,0.944007874,6703
NC101M_2019,1/22/19,0,0.009270177,246.3964844,0.04,0.211170519,0.826957703,5172.5
NC101M_2019,1/22/19,0,0.125503466,270.491394,0,0.126174666,5.890411377,6492
NC101M_2019,1/22/19,0,0.036146438,251.2583466,0.48,0.270504953,3.73311615,3814.5
NC101M_2019,1/22/19,1,0,250.5661316,0,0.144178872,7.378242493,6903
NC101M_2019,1/22/19,0,0.024085033,263.83461,0,0.130620881,1.299991608,6490.5
NC101M_2019,1/22/19,0,0.180049658,319.6578369,0,0.098709895,0.932239532,0
NC101M_2019,2/7/19,0,0.280835077,356.6269531,0,0.285511597,3.201957703,4528
NC101M_2019,2/7/19,0,0.014738592,116.8832932,0,0.145518272,6.155418396,6416
NC101M_2019,2/7/19,0,0.016077519,170.9428711,0.2,0.205057638,2.866294861,4749.5
NC101M_2019,2/7/19,1,0.023613648,203.5521164,0.04,0.250370308,7.046875,7274.5
NC101M_2019,2/7/19,0,0.020264167,193.2117767,0,0.177343105,1.764419556,6609
NC101M_2019,2/7/19,0,0.008982685,95.02529907,0.04,0.275497272,3.856239319,5748
NC101M_2019,2/10/19,0,0.306557178,335.0533447,0,0.127893412,0.503303528,5111
NC101M_2019,2/10/19,0,0.051158667,217.0505981,0.36,0.294844881,2.400379181,4943.5
NC101M_2019,2/10/19,1,0.020731261,129.8457031,0.22,0.252321101,4.691444397,4921.5
NC101M_2019,2/10/19,0,0.031286575,153.5610199,0.12,0.278577558,4.689414978,5111
NC101M_2019,2/10/19,0,0.247437261,329.7019043,0,0.087192969,0.130443573,0
NC101M_2019,2/10/19,0,0.038012967,178.498703,0.32,0.272546879,3.266242981,5042
NC101M_2019,2/15/19,0,0.133666947,237.1368866,0.36,0.262546148,6.310821533,4701.5
NC101M_2019,2/15/19,0,0.334370673,320.454834,0.48,0.142614563,0.32674408,3011
NC101M_2019,2/15/19,0,0.40007022,317.739502,0.1,0.15099222,0.463264465,4200.5
NC101M_2019,2/15/19,0,0.118630026,206.1104736,0,0.128740776,5.12928009,6839.5
NC101M_2019,2/15/19,0,0.053300254,158.1220016,0,0.167596382,2.350158691,6443.5
NC101M_2019,2/15/19,1,0.046621785,171.6189651,0.08,0.244765515,3.02910614,6539.5
NC101M_2019,2/28/19,0,0.083339453,188.0966644,0.32,0.252319765,1.669090271,5077
NC101M_2019,2/28/19,0,0.110530049,203.811142,0.04,0.177796735,5.070270538,0
NC101M_2019,2/28/19,0,0.115016781,221.7463837,0.24,0.216744134,1.009174347,5210.5
NC101M_2019,2/28/19,0,0.084397696,187.3094482,0.64,0.207449483,0.604629517,3421
NC101M_2019,2/28/19,1,0.056518091,160.3854904,0,0.232884428,0.778438568,6133
NC101M_2019,2/28/19,0,0.408913895,340.5302582,0.28,0.337049514,1.847793579,5608
NC101M_2019,3/6/19,0,0.063863225,260.6843567,0.04,0.198641439,2.29523468,7111
NC101M_2019,3/6/19,0,0.038124565,239.6071014,0.28,0.266876547,4.59311676,3893.5
NC101M_2019,3/6/19,0,0.049151905,256.3527527,0,0.2100409,5.205764771,7090
NC101M_2019,3/6/19,1,0.032667177,225.7353897,0,0.146422854,7.322696686,6504.5
NC101M_2019,3/6/19,0,0.350036323,369.7058411,0.16,0.134490382,0.195484161,0
NC101M_2019,3/6/19,0,0.364765391,377.9940796,0,0.065359865,0.192012787,0
NC101M_2020,12/16/19,1,0.051028829,201.8384018,0.06,0.243206077,4.154685974,6415
NC101M_2020,12/16/19,0,0.06692262,233.6576996,0,0.220319815,2.496620178,5803.5
NC101M_2020,12/16/19,0,0.033146024,183.2349396,0,0.267023201,1.975730896,5480
NC101M_2020,12/16/19,0,0.092949577,205.8534698,0,0.186767424,1.208961487,5729
NC101M_2020,12/16/19,0,0.006707089,196.1427078,0.34,0.081300446,8.171089172,6411.5
NC101M_2020,12/16/19,0,0.012601128,170.9032135,0.36,0.320714669,1.519729614,4694
NC101M_2020,1/9/20,0,0.221140727,308.5050659,0.44,0.146888474,1.950401306,3583
NC101M_2020,1/9/20,0,0.013417693,157.3881836,0.12,0.263275978,1.115371704,5576
NC101M_2020,1/9/20,0,0.023498684,168.179718,0,0.226763965,3.578659058,5207.5
NC101M_2020,1/9/20,0,0.019621701,163.9771423,0,0.134378961,6.530593872,7332
NC101M_2020,1/9/20,1,0.02110633,162.9943771,0.04,0.252806167,2.769561768,6486.5
NC101M_2020,1/9/20,0,0.029133441,187.6417542,0,0.144736842,1.919288635,7305
NC101M_2020,1/14/20,0,0.127475068,205.6163635,0.12,0.233035796,2.751266479,4965
NC101M_2020,1/14/20,1,0.137021765,210.9584198,0,0.219945654,1.867233276,5689
NC101M_2020,1/14/20,0,0.137599126,208.6944046,0.58,0.265769646,4.192340851,4513
NC101M_2020,1/14/20,0,0.235911861,274.6569519,0.42,0.211240082,0.644268036,0
NC101M_2020,1/14/20,0,0.142882586,207.5111847,0.24,0.200827238,3.564907074,5101.5
NC101M_2020,1/14/20,0,0.360590816,267.5104523,0,0.027138556,0.002662659,0
NC101M_2020,1/21/20,0,0.108217202,260.9008789,0.48,0.237118579,3.340908051,3434.5
NC101M_2020,1/21/20,0,0.477911264,325.1488953,0.36,0.084723664,7.570343018,5974
NC101M_2020,1/21/20,0,0.115736403,256.7953186,0,0.11813194,7.275939941,7157
NC101M_2020,1/21/20,1,0.066433016,236.7640991,0,0.211767731,3.803844452,6353.5
NC101M_2020,1/21/20,0,0.34757787,326.1091003,0,0.148684009,2.263381958,0
NC101M_2020,1/21/20,0,0.360697716,318.6612244,0,0.08016461,0.542602539,0
NC101M_2020,1/28/20,0,0.130939141,303.8266296,0.2,0.129802862,7.363945007,5953
NC101M_2020,1/28/20,0,0.053427439,252.1384735,0.16,0.214075579,1.252075195,4400
NC101M_2020,1/28/20,0,0.120655958,291.0115662,0.08,0.237773059,6.099002838,6692
NC101M_2020,1/28/20,0,0.144294441,307.7833099,0.24,0.236250625,6.620483398,4912.5
NC101M_2020,1/28/20,0,0.033859586,252.4644699,0,0.17016435,1.386062622,6820.5
NC101M_2020,1/28/20,1,0.13831228,299.6664124,0.04,0.165963953,8.25680542,6133
NC101M_2020,2/4/20,0,0.31577006,405.2221832,0.12,0.160225725,0.551036835,0
NC101M_2020,2/4/20,1,0.015902804,284.0303345,0,0.156481247,4.450508118,5672.5
NC101M_2020,2/4/20,0,0.001493434,263.1293335,0.52,0.238483637,3.965339661,4388.5
NC101M_2020,2/4/20,0,0.456249267,424.5737152,0.44,0.043685637,5.836769104,6138.5
NC101M_2020,2/4/20,0,0.0094784,270.334137,0,0.197276922,0.666900635,6317
NC101M_2020,2/4/20,0,0.027350979,270.0951233,0.66,0.221307921,5.197441101,4745
NC101M_2020,2/11/20,0,0.365370303,388.0480347,0,0.203221598,1.532279968,5265
NC101M_2020,2/11/20,0,0.002871033,390.5410461,0.2,0.224708073,5.10333252,5286
NC101M_2020,2/11/20,1,0.033750869,360.3424988,0.24,0.17493249,8.115936279,4906
NC101M_2020,2/11/20,0,0,279.4323425,0,0.181183988,3.754829407,6406
NC101M_2020,2/11/20,0,0.360425681,395.4633179,0,0.170632661,0.538356781,0
NC101M_2020,2/11/20,0,0.390956655,405.7108459,0.52,0.10535496,0.215370178,0
NC101M_2020,3/7/20,0,0.165039152,447.6978149,0.16,0.289032804,1.047683716,0
NC101M_2020,3/7/20,0,0.000348177,158.8000031,0,0.176864539,0.49438858,6683
